FNODE_,TNODE_,LPOLY_,RPOLY_,LENGTH,TMPRIV_,TMPRIV_ID,NAME,ALIAS,CLASS,PRIMARY,END,REACHCODE,SORTER,LENGTH_KM,STRAHLER,SEGMENT,SHREVE,US_ACCUM,LINK_TYPE,CATCHID,DIST2MTH,MAINCHAN,ORDER,RIVN_ROOT,RIVN_SUFX
3346,3309,0,0,0.3450213,679,679,,,NonPerennial,C,S,C33C060000,C00011349,34.5924,1,1070.0,1.0,34592.414,E,11.0,1540050.38,0.0,1,,
3672,3501,0,0,0.1794474,680,680,,,NonPerennial,C,S,C33B010000,C00011258,19.0709,1,1008.0,1.0,19070.883,E,11.0,1451128.556,0.0,1,,
3215,3454,0,0,0.8863589,681,681,Hol,Groot-Boetsap,NonPerennial,C,S,C33B020000,C00011271,91.0369,1,1009.0,1.0,91036.878,E,11.0,1529207.958,0.0,1,Hol,River
3516,3444,0,0,0.1379828,682,682,,,NonPerennial,C,S,C33B030000,C00011285,14.1025,1,1010.0,1.0,14102.521,E,11.0,1456600.1,0.0,1,,
3216,3324,0,0,0.323218,683,683,,,Unknown,C,S,C33A010000,C00011168,33.2589,1,1011.0,1.0,33258.901,E,11.0,1503840.008,0.0,1,,
3256,3262,0,0,0.08283136,684,684,,,NonPerennial,C,S,C33A020000,C00011184,8.22173,1,1067.0,1.0,8221.731,E,11.0,1507895.098,0.0,1,,
3180,3262,0,0,0.2235733,685,685,Phokwane,,NonPerennial,C,S,C33A030000,C00011202,23.2141,1,1068.0,1.0,23214.122,E,11.0,1522887.489,0.0,1,Phokwane,River
3040,3109,0,0,0.2971509,686,686,,,NonPerennial,C,S,C33A040000,C00011220,30.2791,1,1064.0,1.0,30279.134,E,11.0,1562759.491,0.0,1,,
3043,3109,0,0,0.1645026,687,687,,,NonPerennial,C,S,C33A050000,C00011239,17.2198,1,1065.0,1.0,17219.763,E,11.0,1549700.121,0.0,1,,
2913,2968,0,0,0.3251871,688,688,,,NonPerennial,C,S,C32D010000,C00010953,33.3923,1,1013.0,1.0,33392.266,E,11.0,1580166.881,0.0,1,,
2903,2824,0,0,0.2471593,689,689,Wolwespruit,,NonPerennial,C,S,C32D020000,C00010976,25.3617,1,1015.0,1.0,25361.721,E,11.0,1606824.366,0.0,1,Wolwe,Spruit
2803,2824,0,0,0.1936752,690,690,Korobela,Dwars,NonPerennial,C,S,C32D030000,C00011002,19.5666,1,1016.0,1.0,19566.637,E,11.0,1601029.281,0.0,1,Korobela,River
2611,2632,0,0,0.2267787,691,691,,,NonPerennial,C,S,C32B030000,C00010677,23.0774,1,1019.0,1.0,23077.398,E,11.0,1632787.068,0.0,1,,
2565,2632,0,0,0.3181865,692,692,,,NonPerennial,C,S,C32B040000,C00010707,32.7736,1,1020.0,1.0,32773.609,E,11.0,1642483.279,0.0,1,,
2472,2493,0,0,0.2172811,693,693,,,NonPerennial,C,S,C32B050000,C00010737,22.3223,1,1023.0,1.0,22322.307,E,11.0,1664950.984,0.0,1,,
2413,2493,0,0,0.115163,694,694,,,NonPerennial,C,S,C32B060000,C00010769,12.6353,1,1024.0,1.0,12635.273,E,11.0,1655263.949,0.0,1,,
2497,2619,0,0,0.1811711,695,695,,,NonPerennial,C,S,C32B070000,C00010801,19.6827,1,1022.0,1.0,19682.669,E,11.0,1630024.157,0.0,1,,
2404,2509,0,0,0.1528262,696,696,,,NonPerennial,C,S,C32A020000,C00010615,16.8206,1,1026.0,1.0,16820.559,E,11.0,1647470.675,0.0,1,,
2494,2661,0,0,0.2787995,697,697,Rietspruit,,NonPerennial,C,S,C32C010000,C00010832,29.7609,1,1031.0,1.0,29760.905,E,11.0,1648309.235,0.0,1,Riet,Spruit
2640,2664,0,0,0.08645045,698,698,Losase,,NonPerennial,C,S,C32C020000,C00010862,8.8145,1,1032.0,1.0,8814.496,E,11.0,1640692.231,0.0,1,Losase,River
