iter	RMSE
4778	19.38127504
4779	19.3802482
4780	19.37879561
4781	19.37784699
4782	19.37701009
4783	19.37618379
4784	19.37528623
4785	19.37359058
4786	19.37238723
4787	19.37116077
4788	19.36947656
4789	19.36884094
4790	19.36784067
4791	19.36613791
4792	19.36509125
4793	19.36405093
4794	19.36341279
4795	19.36273387
4796	19.36128346
4797	19.35961571
4798	19.35867172
4799	19.35756633
4800	19.35606935
4801	19.35516167
4802	19.35365004
4803	19.35230031
4804	19.35137018
4805	19.35058643
4806	19.34862692
4807	19.3476811
4808	19.34685987
4809	19.34571076
4810	19.34489817
4811	19.34320645
4812	19.341851
4813	19.34128872
4814	19.34016893
4815	19.33931832
4816	19.33848497
4817	19.33721141
4818	19.33684601
4819	19.33587701
4820	19.33421301
4821	19.33305767
4822	19.33220191
4823	19.33041539
4824	19.32901904
4825	19.32787016
4826	19.32678136
4827	19.32524844
4828	19.32484755
4829	19.32419081
4830	19.32349201
4831	19.32225528
4832	19.3211662
4833	19.3201851
4834	19.31905851
4835	19.31739373
4836	19.3165549
4837	19.31517204
4838	19.31354672
4839	19.3123231
4840	19.31105366
4841	19.30993928
4842	19.3093846
4843	19.30796214
4844	19.30660361
4845	19.30536422
4846	19.30417189
4847	19.30230309
4848	19.30068548
4849	19.29979132
4850	19.29902718
4851	19.29802315
4852	19.29693569
4853	19.29649671
4854	19.29522701
4855	19.29403973
4856	19.29278557
4857	19.29195725
4858	19.29087581
4859	19.289927
4860	19.28897162
4861	19.28822177
4862	19.28688024
4863	19.28550714
4864	19.28474097
4865	19.28408239
4866	19.28303439
4867	19.28172762
4868	19.27979138
4869	19.27916442
4870	19.27802942
4871	19.27774487
4872	19.27593602
4873	19.27437224
4874	19.27366214
4875	19.27249657
4876	19.27110265
4877	19.26936638
4878	19.26804606
4879	19.26728106
4880	19.26623502
4881	19.26460881
4882	19.26370539
4883	19.26318125
4884	19.26210092
4885	19.26128297
4886	19.26033738
4887	19.2598403
4888	19.25877091
4889	19.25804819
4890	19.25666545
4891	19.25604647
4892	19.25579279
4893	19.25470595
4894	19.25289906
4895	19.2523145
4896	19.25165256
4897	19.25047677
4898	19.24960413
4899	19.24824628
4900	19.24736538
4901	19.24668745
4902	19.24541753
4903	19.24442437
4904	19.24358884
4905	19.24265261
4906	19.24156415
4907	19.24012472
4908	19.23852287
4909	19.23769522
4910	19.23617432
4911	19.23512591
4912	19.23455249
4913	19.23276655
4914	19.23157485
4915	19.23043913
4916	19.22942335
4917	19.22820556
4918	19.22739272
4919	19.22587328
4920	19.2254568
4921	19.22419831
4922	19.22309885
4923	19.22225829
4924	19.22058486
4925	19.21958395
4926	19.21863113
4927	19.21796846
4928	19.21681503
4929	19.21529173
4930	19.2145287
4931	19.21282646
4932	19.21188211
4933	19.21083503
4934	19.20984794
4935	19.20934267
4936	19.20833621
4937	19.20697295
4938	19.20546546
4939	19.20470249
4940	19.20384379
4941	19.20200681
4942	19.2009879
4943	19.19976777
4944	19.19860799
4945	19.19787652
4946	19.1968136
4947	19.19583024
4948	19.19429028
4949	19.19264578
4950	19.1917169
4951	19.19028396
4952	19.1893454
4953	19.18843075
4954	19.18794437
4955	19.18746735
4956	19.18656639
4957	19.18554693
4958	19.18499491
4959	19.1840098
4960	19.18295131
4961	19.18114789
4962	19.18038828
4963	19.17927601
4964	19.1782698
4965	19.17717382
4966	19.17664257
4967	19.17613868
4968	19.17506504
4969	19.17431024
4970	19.17397977
4971	19.17283798
4972	19.17235199
4973	19.17112878
4974	19.17066467
4975	19.1695513
4976	19.16886356
4977	19.16777285
4978	19.16740832
4979	19.16633726
4980	19.16498734
4981	19.16320772
4982	19.16243488
4983	19.16110323
4984	19.16042023
4985	19.15947272
4986	19.15837009
4987	19.1572156
4988	19.15640235
4989	19.15487712
4990	19.15304485
4991	19.15189323
4992	19.15074762
4993	19.1495502
4994	19.14857244
4995	19.14774068
4996	19.14692321
4997	19.14639399
4998	19.14526304
4999	19.14497507
