GrandID,Latitude,Longitude,Sample Date,P,ETa,PET,Melt,Snow,Temp,P_res,S_res,Ea_res,Qin_res,FracFull,Qout_res
5088,29.087499618530273,104.74583435058594,2010-07-06,7.530478477478027,3.8519210815429688,0.0,0.0,0.0,0.0,8.206037521362305,2764195.0,4.209224224090576,20.437868118286133,0.09307052940130234,1.2813743352890015
4983,17.087499618530273,81.27083587646484,2014-11-30,0.0,1.1106981039047241,0.0,0.0,0.0,0.0,0.0,46246304.0,3.1765170097351074,0.2485344409942627,0.667334794998169,6.574999809265137
5571,28.162500381469727,117.4124984741211,2015-05-10,0.2750908136367798,2.356844186782837,0.0,0.0,0.0,0.0,0.23703065514564514,27495452.0,3.000999927520752,39.15691375732422,0.8927095532417297,1.531999945640564
4813,25.879167556762695,77.69583129882812,2013-10-01,1.4677702188491821,2.423142910003662,0.0,0.0,0.0,0.0,0.9969472885131836,80381128.0,2.943885326385498,1.7771354913711548,0.9985233545303345,2.5724992752075195
4928,20.495832443237305,77.1624984741211,2014-03-15,0.14529353380203247,2.8302807807922363,0.0,0.0,0.0,0.0,0.2078413963317871,32059988.0,4.1014509201049805,3.2271029949188232,0.30826911330223083,1.6082979440689087
108,42.454166412353516,-122.22916412353516,2014-10-01,1.1229063272476196,1.434263825416565,17440.19921875,0.0,0.0,13952.0,1.531235933303833,34760204.0,2.351468086242676,0.20356658101081848,0.8540590405464172,0.2206650674343109
5241,36.170833587646484,118.12916564941406,2011-05-04,0.0,1.4379513263702393,0.0,0.0,0.0,0.0,0.0,46320192.0,4.159908771514893,0.31215211749076843,0.34058964252471924,1.1426646709442139
1063,35.537498474121094,-99.17082977294922,2015-05-14,10.528532981872559,3.9781787395477295,0.0,0.0,0.0,0.0,6.449984550476074,204200000.0,4.623617649078369,85.67864990234375,1.0,86.19486999511719
6445,36.12916564941406,139.03750610351562,2011-10-03,2.2351982593536377,2.3736376762390137,0.0,0.0,0.0,0.0,3.898550510406494,129969280.0,2.697199821472168,9.482759475708008,0.9997636675834656,9.57105541229248
136,40.287498474121094,-121.0374984741211,2015-05-24,6.622712135314941,2.9841110706329346,0.0,0.0,0.0,0.0,6.343364715576172,28956460.0,3.497152805328369,2.2766659259796143,0.9462896585464478,2.7109599113464355
