Latitude,Longitude,Sample Date,nir,green,swir16,swir22,NDMI,MNDWI
33.16194477218824,52.37002652658041,2006-12-14,8598.0,8610.0,8329.0,8180.0,0.01589177054410105,0.016588936773127005
-10.772551126871765,-116.24015541346238,2004-03-22,,,,,,
-68.03311772793981,158.56509036704915,2003-04-12,,,,,,
-0.8681561799713666,163.41428772093144,2004-08-03,,,,,,
-83.81006619926069,149.35118047936146,2003-04-06,,,,,,
73.67767237418077,-46.74286790804002,2006-01-26,39502.0,41787.0,12373.0,11451.5,0.5229686746987942,0.5430945347119636
-43.41960331199695,-174.43561804960774,2003-11-17,,,,,,
29.254011183716756,154.19468253158115,2003-05-02,,,,,,
-33.89200630390603,-25.853706605766842,2004-03-20,,,,,,
3.6122438120059464,167.99573485572105,2005-09-07,7632.0,7897.0,7508.0,7398.0,0.008190224570673657,0.025251541707237746
8.407850281790337,166.90319175213102,2003-12-16,,,,,,
-56.72619800540513,127.08340396824963,2006-07-14,,,,,,
84.52523299762053,-73.99839885494916,2004-02-28,,,,,,
49.52390820500062,-41.364817703306905,2003-10-20,,,,,,
79.10980948155404,126.40920174606849,2005-01-30,,,,,,
71.06892307697679,-65.90807814374004,2003-09-27,35312.0,38572.0,9991.0,9366.0,0.5589254574752212,0.5885344809834635
17.621996185995325,-118.9826111930067,2001-05-14,,,,,,
75.93736230416103,20.448454485006057,2004-08-07,,,,,,
-74.0713496306545,157.01571869788114,2001-05-25,38390.0,41644.0,11759.0,11117.0,0.531037508225487,0.559612755837686
-54.72308476455387,70.57072680299028,2000-08-04,,,,,,
-81.85908799610314,25.222021232171386,2003-08-17,36476.5,39781.0,9978.0,9871.0,0.5704183663584785,0.59894692417452
-31.440540462612418,-145.01646224252332,2003-03-01,,,,,,
-20.038087855893238,41.40260161170111,2005-01-01,8975.0,9222.0,8874.0,8631.0,0.005658580312622525,0.019230769230769128
-41.15717428069873,176.4193860375348,2004-12-15,7579.0,8010.0,7619.0,7579.0,-0.0026319252533227883,0.025017595495552977
59.17275164734728,-129.56975451485135,2006-10-28,16522.5,10411.5,12313.5,10070.0,0.14596337910944604,-0.08369636963696334
-25.78440119515393,6.598674850945225,2003-04-20,,,,,,
-39.43178825627146,135.85430589406397,2006-01-23,,,,,,
7.685294968484724,86.6767023915136,2000-03-31,,,,,,
-64.63363950454273,70.92566675829647,2001-12-14,,,,,,
54.39545653572714,72.89427023535933,2005-02-24,12740.5,10422.0,16884.0,15705.5,-0.13986733953315622,-0.23665128543177238
-76.58088413764125,-50.58318556088814,2000-02-08,18308.5,20714.0,11978.0,11775.5,0.20902052069403793,0.26722133855377384
87.63964858809311,-74.30693606478239,2000-06-21,,,,,,
49.00405847339834,111.3700159722649,2001-10-14,12990.0,9587.5,15317.5,12121.5,-0.08222202596485002,-0.2300742822726351
-54.23117732384897,111.64082208450507,2002-01-23,,,,,,
-89.00601891775156,132.14603468883732,2003-05-28,,,,,,
56.78305712187015,148.76659892032967,2002-12-17,32553.0,34197.5,11836.0,10734.0,0.4667147266214592,0.4857658009927542
37.23432189257108,4.083263589937607,2004-08-10,8867.0,9634.0,8085.5,7892.0,0.04609939536941427,0.0873895990293175
41.221290247377716,0.5458660873918575,2006-11-28,15710.0,11120.5,17652.5,14698.5,-0.05822405395279113,-0.22701838529176582
